timestamp,messages_total,aircraft_tracked,cpu_temp,signal_level,noise_level,peak_signal,max_distance,samples_dropped
timestamp,messages_total,aircraft_tracked,cpu_temp,signal_level,noise_level,peak_signal,max_distance,samples_dropped
2026-02-02T08:49:56.021754+00:00,3692308,12,40.894,-20.0,-39.4,-5.8,133459,0
2026-02-02T08:50:56.026007+00:00,3694415,10,40.407,-16.9,-38.6,-1.4,123106,0
2026-02-02T08:51:56.030710+00:00,3696534,10,40.407,-18.6,-38.6,-2.5,111362,0
2026-02-02T08:52:56.034960+00:00,3698661,9,39.92,-18.4,-38.7,-4.9,98664,0
2026-02-02T08:53:56.039916+00:00,3700794,9,40.407,-20.1,-39.9,-5.9,89092,0
2026-02-02T08:54:56.044749+00:00,3702931,11,40.407,-20.0,-39.7,-11.6,78589,0
2026-02-02T08:55:56.050160+00:00,3705097,11,40.407,-19.9,-38.8,-4.6,207592,0
2026-02-02T08:56:56.054448+00:00,3707258,11,40.894,-17.0,-38.0,-1.4,202191,0
2026-02-02T08:57:56.059973+00:00,3709401,12,40.894,-16.1,-37.2,-2.4,194472,0
2026-02-02T08:58:56.064596+00:00,3711530,12,40.407,-16.2,-38.2,-2.1,186924,0
2026-02-02T08:59:56.070345+00:00,3713679,14,41.381,-18.8,-38.9,-2.6,293242,0
2026-02-02T09:00:56.075626+00:00,3715840,14,40.894,-20.5,-39.2,-8.4,280901,0
2026-02-02T09:01:56.080260+00:00,3717998,15,40.894,-17.1,-38.4,-3.2,267656,0
2026-02-02T09:02:56.084512+00:00,3720159,14,41.381,-15.1,-37.3,-2.6,254189,0
2026-02-02T09:03:56.091025+00:00,3722312,14,39.92,-15.2,-36.9,-2.3,240542,0
2026-02-02T09:04:56.096165+00:00,3724479,15,40.894,-15.7,-37.1,-1.8,240556,0
2026-02-02T09:05:56.101358+00:00,3726631,16,40.407,-18.2,-38.7,-2.7,278685,0
2026-02-02T09:06:56.105665+00:00,3728778,16,41.868,-16.8,-37.9,-3.9,269872,0
2026-02-02T09:07:56.113664+00:00,3730955,17,40.407,-14.4,-35.8,-3.3,246930,0
2026-02-02T09:08:56.117754+00:00,3733122,17,40.894,-15.1,-36.7,-4.0,241634,0
2026-02-02T09:09:56.122517+00:00,3735259,16,40.407,-14.5,-36.6,-3.7,235204,0
2026-02-02T09:10:56.127067+00:00,3737385,15,41.868,-16.1,-37.3,-5.0,239548,0
2026-02-02T09:11:56.134179+00:00,3739499,15,40.407,-17.1,-38.0,-6.4,216142,0
2026-02-02T09:12:56.138600+00:00,3741649,12,41.381,-15.7,-37.1,-3.8,183012,0
2026-02-02T09:13:56.146527+00:00,3743796,12,39.92,-14.4,-36.4,-1.9,196332,0
2026-02-02T09:14:56.156428+00:00,3745964,15,41.381,-16.6,-37.5,-2.6,209659,0
2026-02-02T09:15:56.164659+00:00,3748116,14,41.381,-17.4,-38.0,-6.4,212647,0
2026-02-02T09:16:56.171454+00:00,3750248,13,40.407,-17.1,-38.1,-6.2,115920,0
2026-02-02T09:17:56.176480+00:00,3752359,14,41.868,-16.3,-38.1,-5.6,117479,0
2026-02-02T09:18:56.181173+00:00,3754490,13,40.407,-14.0,-36.9,-3.9,270424,0
2026-02-02T09:19:56.185497+00:00,3756604,13,40.894,-13.3,-36.1,-3.1,267600,0
2026-02-02T09:20:56.192644+00:00,3758730,14,40.407,-11.7,-34.9,-2.2,254795,0
2026-02-02T09:21:56.197684+00:00,3760855,16,41.381,-10.9,-34.7,-2.3,247519,0
2026-02-02T09:22:56.202869+00:00,3762936,16,39.92,-9.4,-34.2,-2.0,241162,0
2026-02-02T09:23:56.207521+00:00,3765044,16,41.868,-9.0,-34.6,-2.9,227697,0
2026-02-02T09:24:56.212230+00:00,3767115,17,41.381,-10.4,-35.4,-3.6,213718,0
2026-02-02T09:25:56.217590+00:00,3769202,16,41.868,-10.3,-35.0,-3.7,197498,0
2026-02-02T09:26:56.223536+00:00,3771249,17,41.868,-15.4,-38.0,-5.4,266318,0
2026-02-02T09:27:56.228284+00:00,3773339,14,41.381,-20.2,-39.9,-11.4,192393,0
2026-02-02T09:28:56.234221+00:00,3775430,16,40.894,-20.9,-40.1,-12.8,233450,0
2026-02-02T09:29:56.239671+00:00,3777517,15,41.868,-18.9,-39.5,-9.0,223045,0
2026-02-02T09:30:56.249216+00:00,3779623,15,40.894,-20.9,-40.1,-12.3,262040,0
2026-02-02T09:31:56.255696+00:00,3781726,13,40.894,-20.7,-40.0,-10.0,259693,0
2026-02-02T09:32:56.260443+00:00,3783853,10,41.381,-18.9,-39.4,-9.8,174784,0
2026-02-02T09:33:56.265440+00:00,3785979,12,39.92,-19.7,-39.6,-10.0,176737,0
2026-02-02T09:34:56.285030+00:00,3788067,10,41.868,-19.7,-39.6,-10.3,185021,0
2026-02-02T09:35:56.292071+00:00,3790100,11,41.868,-20.4,-40.0,-10.5,204187,0
2026-02-02T09:36:56.298929+00:00,3792125,13,39.92,-20.5,-40.1,-8.8,214678,0
2026-02-02T09:37:56.303453+00:00,3794245,13,41.381,-18.9,-39.3,-7.5,220447,0
2026-02-02T09:38:56.309108+00:00,3796304,13,41.381,-17.9,-39.1,-6.3,175493,0
2026-02-02T09:39:56.313560+00:00,3798419,13,41.868,-16.9,-38.4,-3.7,180044,0
2026-02-02T09:40:56.318416+00:00,3800389,12,40.407,-15.2,-38.2,-3.6,185150,0
2026-02-02T09:41:56.322604+00:00,3802303,10,41.868,-15.1,-38.0,-6.0,191093,0
2026-02-02T09:42:56.326442+00:00,3804192,11,40.894,-15.5,-38.2,-5.9,198033,0
2026-02-02T09:43:56.331259+00:00,3806067,10,40.407,-13.2,-37.3,-4.3,204400,0
2026-02-02T09:44:56.349695+00:00,3808041,12,40.894,-12.0,-36.4,-5.3,214037,0
2026-02-02T09:45:56.354549+00:00,3810034,13,40.407,-11.6,-35.8,-1.5,221676,0
2026-02-02T09:46:56.359183+00:00,3812001,13,40.894,-10.5,-35.0,-1.9,232507,0
2026-02-02T09:47:56.366768+00:00,3813954,12,40.407,-11.0,-35.5,-2.8,240300,0
2026-02-02T09:48:56.370825+00:00,3815913,11,41.381,-12.1,-36.3,-4.3,252924,0
2026-02-02T09:49:56.375694+00:00,3817902,12,41.381,-11.5,-36.1,-2.3,260339,0
2026-02-02T09:50:56.382102+00:00,3819964,12,41.381,-10.9,-35.3,-2.6,269766,0
2026-02-02T09:51:56.386708+00:00,3822054,14,40.894,-13.1,-35.6,-1.7,285411,0
2026-02-02T09:52:56.394143+00:00,3824175,13,41.381,-11.3,-33.9,-1.3,170088,0
2026-02-02T09:53:56.399072+00:00,3826252,14,41.868,-11.6,-35.3,-1.5,157263,0
2026-02-02T09:54:56.402977+00:00,3828290,14,41.868,-13.5,-36.8,-1.1,143369,0
2026-02-02T09:55:56.407365+00:00,3830359,14,40.894,-11.5,-34.2,-1.2,131295,0
2026-02-02T09:56:56.413546+00:00,3832471,14,39.92,-12.1,-34.2,-1.3,120254,0
2026-02-02T09:57:56.423708+00:00,3834622,15,41.381,-13.6,-35.7,-1.6,108734,0
2026-02-02T09:58:56.429933+00:00,3836752,15,41.868,-15.6,-36.5,-1.5,141641,0
2026-02-02T09:59:56.434522+00:00,3838901,13,41.381,-13.1,-34.1,-1.2,135291,0
2026-02-02T10:00:56.438583+00:00,3841051,14,41.868,-13.6,-34.4,-1.9,126963,0
2026-02-02T10:01:56.443137+00:00,3843198,14,41.868,-15.4,-35.9,-2.9,107885,0
2026-02-02T10:02:56.447033+00:00,3845357,12,40.894,-15.9,-36.6,-4.2,105687,0
2026-02-02T10:03:56.452324+00:00,3847465,13,40.407,-15.2,-37.1,-5.4,107625,0
2026-02-02T10:04:56.456510+00:00,3849552,14,40.894,-13.8,-36.5,-4.7,172900,0
2026-02-02T10:05:56.461227+00:00,3851641,14,41.381,-13.6,-35.6,-4.0,169346,0
2026-02-02T10:06:56.465240+00:00,3853756,16,40.407,-12.9,-34.9,-1.7,157591,0
2026-02-02T10:07:56.469984+00:00,3855873,16,41.381,-11.5,-33.2,-1.3,154720,0
2026-02-02T10:08:56.474032+00:00,3858015,16,41.381,-12.5,-33.2,-1.1,183104,0
2026-02-02T10:09:56.478916+00:00,3860169,17,40.894,-12.5,-33.8,-1.3,197239,0
2026-02-02T10:10:56.483341+00:00,3862299,17,42.355,-12.3,-33.0,-1.6,209865,0
2026-02-02T10:11:56.488329+00:00,3864395,18,40.894,-14.1,-34.8,-1.9,224679,0
2026-02-02T10:12:56.492966+00:00,3866508,17,40.894,-15.6,-36.8,-2.9,228789,0
2026-02-02T10:13:56.498212+00:00,3868600,16,41.381,-16.4,-37.5,-5.9,206629,0
2026-02-02T10:14:56.502242+00:00,3870694,15,41.381,-16.7,-37.5,-6.5,204811,0
2026-02-02T10:15:56.509800+00:00,3872785,16,40.407,-14.6,-36.7,-2.4,218548,0
2026-02-02T10:16:56.513818+00:00,3874903,17,41.381,-16.7,-38.0,-2.3,232202,0
2026-02-02T10:17:56.518417+00:00,3877053,15,40.894,-16.9,-38.1,-1.9,245527,0
2026-02-02T10:18:56.524927+00:00,3879182,14,40.894,-17.7,-38.5,-3.8,259210,0
2026-02-02T10:19:56.532445+00:00,3881246,14,41.868,-16.2,-38.1,-3.6,288589,0
2026-02-02T10:20:56.536584+00:00,3883271,15,40.407,-16.6,-38.5,-2.2,289331,0
2026-02-02T10:21:56.541638+00:00,3885299,15,40.894,-17.0,-38.2,-2.3,296159,0
2026-02-02T10:22:56.545713+00:00,3887349,12,40.407,-19.7,-39.3,-2.9,210882,0
2026-02-02T10:23:56.550852+00:00,3889327,12,41.381,-18.2,-39.4,-2.4,190908,0
2026-02-02T10:24:56.554973+00:00,3891275,10,41.868,-18.9,-39.3,-2.8,182108,0
2026-02-02T10:25:56.559434+00:00,3893250,10,40.407,-21.8,-40.3,-6.5,170505,0
2026-02-02T10:26:56.563504+00:00,3895246,10,40.894,-20.9,-40.2,-6.1,157185,0
2026-02-02T10:27:56.567886+00:00,3897255,11,40.407,-21.7,-40.5,-11.6,144054,0
2026-02-02T10:28:56.583508+00:00,3899258,10,40.894,-20.8,-39.5,-6.1,131120,0
2026-02-02T10:29:56.588096+00:00,3901245,10,41.381,-17.3,-38.5,-2.8,137811,0
2026-02-02T10:30:56.592091+00:00,3903252,13,40.894,-18.4,-38.8,-5.4,144804,0
2026-02-02T10:31:56.596471+00:00,3905301,13,40.894,-16.7,-38.6,-1.6,154830,0
2026-02-02T10:32:56.600439+00:00,3907268,11,40.894,-16.2,-37.6,-3.2,140149,0
2026-02-02T10:33:56.605396+00:00,3909283,11,41.381,-13.8,-36.7,-1.8,187240,0
2026-02-02T10:34:56.609538+00:00,3911344,12,41.381,-13.9,-36.7,-4.7,199010,0
2026-02-02T10:35:56.614604+00:00,3913386,11,40.894,-11.0,-35.1,-4.1,164849,0
2026-02-02T10:36:56.618670+00:00,3915434,11,40.407,-11.2,-35.3,-4.6,173215,0
2026-02-02T10:37:56.623417+00:00,3917418,11,40.894,-10.6,-35.4,-3.7,181625,0
2026-02-02T10:38:56.627408+00:00,3919354,11,39.92,-10.9,-35.7,-3.9,189193,0
2026-02-02T10:39:56.631793+00:00,3921271,10,40.407,-8.9,-34.7,-3.5,197181,0
2026-02-02T10:40:56.635824+00:00,3923191,10,41.381,-10.9,-36.2,-4.4,206989,0
2026-02-02T10:41:56.640684+00:00,3925208,12,41.381,-13.5,-37.5,-6.0,215530,0
2026-02-02T10:42:56.647803+00:00,3927230,12,41.381,-14.8,-38.0,-2.8,223443,0
2026-02-02T10:43:56.652906+00:00,3929173,13,39.92,-14.3,-37.5,-1.7,231076,0
2026-02-02T10:44:56.657309+00:00,3931101,10,41.381,-11.9,-35.5,-0.9,125823,0
2026-02-02T10:45:56.661946+00:00,3933023,10,40.894,-9.3,-33.9,-0.9,141003,0
2026-02-02T10:46:56.668914+00:00,3935070,11,40.894,-10.7,-35.2,-1.4,152576,0
2026-02-02T10:47:56.673789+00:00,3937077,11,41.868,-12.7,-37.2,-2.7,165909,0
2026-02-02T10:48:56.677723+00:00,3939128,12,41.381,-15.8,-38.7,-4.0,175624,0
2026-02-02T10:49:56.682447+00:00,3941278,13,41.381,-20.7,-39.0,-5.4,193050,0
2026-02-02T10:50:56.686552+00:00,3943413,14,41.381,-18.5,-37.7,-2.6,204324,0
2026-02-02T10:51:56.690992+00:00,3945500,14,41.868,-18.3,-37.8,-3.2,220104,0
2026-02-02T10:52:56.695634+00:00,3947553,15,40.894,-14.3,-36.8,-2.1,228215,0
2026-02-02T10:53:56.700058+00:00,3949624,15,40.407,-13.0,-36.2,-1.1,122323,0
2026-02-02T10:54:56.704437+00:00,3951730,12,41.868,-11.8,-32.9,-0.9,127888,0
2026-02-02T10:55:56.709045+00:00,3953860,12,40.894,-11.9,-34.0,-1.0,138790,0
2026-02-02T10:56:56.712938+00:00,3955985,13,41.381,-15.6,-37.1,-2.4,152753,0
2026-02-02T10:57:56.717683+00:00,3958133,14,41.381,-17.4,-38.0,-4.6,166894,0
2026-02-02T10:58:56.721536+00:00,3960282,13,40.894,-17.2,-37.8,-5.1,181262,0
2026-02-02T10:59:56.726703+00:00,3962409,13,41.381,-15.1,-36.1,-4.5,243576,0
2026-02-02T11:00:56.730611+00:00,3964549,13,40.894,-13.5,-35.5,-4.3,210305,0
2026-02-02T11:01:56.735180+00:00,3966637,12,40.894,-14.3,-37.0,-4.7,224670,0
2026-02-02T11:02:56.739131+00:00,3968753,11,40.894,-14.6,-37.3,-4.5,238976,0
2026-02-02T11:03:56.743589+00:00,3970861,12,41.381,-15.0,-37.3,-4.7,253009,0
2026-02-02T11:04:56.747370+00:00,3972968,13,40.407,-15.3,-37.2,-2.2,267176,0
2026-02-02T11:05:56.751874+00:00,3975016,13,40.894,-15.0,-37.0,-2.5,278977,0
2026-02-02T11:06:56.756168+00:00,3977096,14,41.381,-15.0,-36.8,-1.3,285083,0
2026-02-02T11:07:56.760509+00:00,3979244,13,41.868,-16.0,-36.8,-1.6,277358,0
2026-02-02T11:08:56.764444+00:00,3981405,14,41.381,-17.9,-37.1,-4.6,263584,0
2026-02-02T11:09:56.769525+00:00,3983578,13,42.355,-18.1,-37.1,-2.1,249737,0
2026-02-02T11:10:56.773695+00:00,3985753,14,40.894,-19.7,-37.6,-3.1,234877,0
2026-02-02T11:11:56.779008+00:00,3987905,14,40.407,-19.4,-38.3,-2.3,233265,0
2026-02-02T11:12:56.783008+00:00,3990061,12,40.407,-19.3,-38.6,-2.3,207516,0
2026-02-02T11:13:56.787601+00:00,3992211,13,41.381,-22.0,-39.6,-10.4,274160,0
2026-02-02T11:14:56.791470+00:00,3994340,13,41.868,-21.5,-39.6,-9.0,269755,0
2026-02-02T11:15:56.796051+00:00,3996416,14,41.868,-21.0,-39.6,-12.5,254203,0
2026-02-02T11:16:56.800016+00:00,3998507,14,40.894,-18.5,-38.5,-4.2,242867,0
2026-02-02T11:17:56.804748+00:00,4000550,13,40.894,-15.7,-37.5,-1.5,234982,0
2026-02-02T11:18:56.808569+00:00,4002619,14,40.894,-16.2,-38.3,-3.3,219176,0
2026-02-02T11:19:56.813061+00:00,4004720,15,41.381,-14.3,-37.2,-4.8,214973,0
2026-02-02T11:20:56.817250+00:00,4006805,16,41.381,-12.8,-36.6,-2.0,207072,0
2026-02-02T11:21:56.822085+00:00,4008867,17,40.407,-13.3,-36.8,-2.5,199237,0
2026-02-02T11:22:56.825999+00:00,4010786,13,41.868,-13.7,-37.8,-6.5,215315,0
2026-02-02T11:23:56.830874+00:00,4012738,12,40.894,-14.3,-37.9,-5.6,228125,0
2026-02-02T11:24:56.837519+00:00,4014689,14,40.894,-14.5,-37.8,-5.1,242149,0
2026-02-02T11:25:56.842050+00:00,4016704,12,40.894,-15.9,-38.2,-6.8,226334,0
2026-02-02T11:26:56.846350+00:00,4018748,11,40.407,-17.3,-39.0,-7.7,238166,0
2026-02-02T11:27:56.851369+00:00,4020719,10,41.381,-19.1,-39.9,-8.5,255535,0
2026-02-02T11:28:56.855576+00:00,4022737,10,40.894,-21.2,-40.2,-8.6,261429,0
2026-02-02T11:29:56.860335+00:00,4024730,9,41.381,-22.4,-40.5,-12.6,155864,0
2026-02-02T11:30:56.864192+00:00,4026620,10,40.407,-23.1,-40.8,-12.6,166221,0
2026-02-02T11:31:56.869125+00:00,4028395,10,40.407,-18.7,-40.2,-7.8,176202,0
2026-02-02T11:32:56.873079+00:00,4030248,9,40.894,-16.0,-39.1,-4.0,192684,0
2026-02-02T11:33:56.878221+00:00,4032071,9,40.894,-12.6,-38.0,-2.2,206843,0
2026-02-02T11:34:56.882286+00:00,4033902,9,39.92,-11.1,-37.2,-2.6,214708,0
2026-02-02T11:35:56.886811+00:00,4035667,9,39.92,-10.2,-36.9,-2.9,233598,0
2026-02-02T11:36:56.890953+00:00,4037430,8,41.381,-10.3,-37.2,-3.9,243679,0
2026-02-02T11:37:56.895820+00:00,4039146,9,40.894,-9.6,-36.4,-3.5,260874,0
2026-02-02T11:38:56.901998+00:00,4040841,10,40.407,-12.3,-38.0,-4.4,266278,0
2026-02-02T11:39:56.907339+00:00,4042451,10,41.381,-16.3,-40.0,-7.7,211288,0
2026-02-02T11:40:56.913853+00:00,4044180,9,40.894,-16.4,-39.4,-2.7,233253,0
2026-02-02T11:41:56.918988+00:00,4046067,11,40.894,-14.3,-37.8,-1.2,271431,0
2026-02-02T11:42:56.925187+00:00,4048054,10,40.407,-15.1,-38.2,-2.1,210411,0
2026-02-02T11:43:56.929816+00:00,4050062,11,40.407,-15.4,-38.2,-2.2,266478,0
2026-02-02T11:44:56.935936+00:00,4052082,12,39.92,-15.5,-38.1,-1.6,180822,0
2026-02-02T11:45:56.940738+00:00,4054172,12,39.92,-11.6,-32.6,-1.0,170619,0
2026-02-02T11:46:56.944840+00:00,4056263,12,39.92,-12.2,-35.7,-1.7,157687,0
2026-02-02T11:47:56.954870+00:00,4058402,13,40.407,-14.9,-37.4,-2.9,303424,0
2026-02-02T11:48:56.958710+00:00,4060518,14,40.894,-13.2,-36.4,-2.0,286350,0
2026-02-02T11:49:56.964042+00:00,4062670,15,40.894,-13.1,-32.3,-1.0,281609,0
2026-02-02T11:50:56.970503+00:00,4064818,15,40.894,-12.6,-33.5,-1.0,274773,0
2026-02-02T11:51:56.976424+00:00,4067001,15,41.868,-14.2,-35.9,-2.2,266378,0
2026-02-02T11:52:56.980398+00:00,4069187,15,40.407,-14.4,-35.9,-2.4,258006,0
2026-02-02T11:53:56.984991+00:00,4071369,15,40.894,-12.3,-33.3,-2.2,249986,0
2026-02-02T11:54:56.988846+00:00,4073558,15,40.407,-12.2,-33.2,-2.7,242677,0
2026-02-02T11:55:56.993518+00:00,4075736,16,40.894,-12.0,-32.9,-2.7,236035,0
2026-02-02T11:56:56.997620+00:00,4077905,16,40.894,-11.0,-32.7,-3.0,230010,0
2026-02-02T11:57:57.002633+00:00,4080087,17,40.894,-10.9,-33.1,-3.2,224703,0
2026-02-02T11:58:57.007019+00:00,4082267,18,41.868,-12.3,-33.6,-3.7,221867,0
2026-02-02T11:59:57.011580+00:00,4084449,18,40.407,-12.0,-32.7,-3.2,224726,0
2026-02-02T12:00:57.015810+00:00,4086637,17,40.407,-13.0,-33.3,-3.5,229488,0
2026-02-02T12:01:57.020170+00:00,4088828,17,41.381,-12.8,-33.8,-3.2,242009,0
2026-02-02T12:02:57.024088+00:00,4091016,15,41.381,-13.1,-34.1,-3.1,245019,0
2026-02-02T12:03:57.028547+00:00,4093206,18,40.407,-15.5,-35.0,-3.3,267988,0
2026-02-02T12:04:57.033244+00:00,4095401,17,41.381,-14.5,-34.1,-3.2,268448,0
2026-02-02T12:05:57.041158+00:00,4097596,17,40.407,-15.9,-35.1,-2.3,184184,0
2026-02-02T12:06:57.053891+00:00,4099790,16,39.92,-17.5,-35.7,-2.3,172854,0
2026-02-02T12:07:57.059929+00:00,4101982,17,40.407,-18.3,-36.2,-1.2,159718,0
2026-02-02T12:08:57.065456+00:00,4104175,17,40.407,-17.3,-35.2,-1.0,146475,0
2026-02-02T12:09:57.071091+00:00,4106369,18,41.381,-14.1,-33.6,-1.0,267757,0
2026-02-02T12:10:57.075900+00:00,4108564,20,40.894,-14.0,-33.8,-1.5,262925,0
2026-02-02T12:11:57.082399+00:00,4110759,20,40.894,-16.1,-35.2,-2.8,269532,0
2026-02-02T12:12:57.088758+00:00,4112951,19,40.407,-15.6,-35.0,-2.1,257710,0
2026-02-02T12:13:57.095077+00:00,4115139,20,40.407,-14.3,-33.6,-0.8,244566,0
2026-02-02T12:14:57.099830+00:00,4117317,18,40.407,-12.0,-33.2,-1.1,231476,0
2026-02-02T12:15:57.106131+00:00,4119489,17,40.407,-14.6,-35.2,-3.4,218417,0
2026-02-02T12:16:57.111849+00:00,4121667,17,40.407,-16.1,-36.0,-4.9,205290,0
2026-02-02T12:17:57.119514+00:00,4123850,16,40.894,-16.4,-36.1,-4.5,266218,0
2026-02-02T12:18:57.126801+00:00,4126022,16,40.894,-16.6,-36.3,-4.9,261476,0
2026-02-02T12:19:57.132455+00:00,4128190,14,41.868,-15.8,-36.3,-5.5,194524,0
2026-02-02T12:20:57.138298+00:00,4130354,14,39.433,-16.0,-37.1,-5.0,231744,0
2026-02-02T12:21:57.143007+00:00,4132518,14,39.92,-14.4,-36.5,-4.0,214211,0
2026-02-02T12:22:57.147551+00:00,4134697,15,41.381,-14.0,-36.7,-4.6,259096,0
2026-02-02T12:23:57.155312+00:00,4136882,14,39.92,-14.4,-36.7,-4.0,277417,0
2026-02-02T12:24:57.159950+00:00,4139057,17,40.407,-14.2,-36.0,-4.2,273810,0
2026-02-02T12:25:57.169614+00:00,4141224,20,40.894,-13.5,-35.4,-2.2,294318,0
2026-02-02T12:26:57.175111+00:00,4143398,18,39.92,-15.1,-36.5,-1.0,288752,0
2026-02-02T12:27:57.185332+00:00,4145578,18,41.381,-14.0,-35.1,-1.1,280209,0
2026-02-02T12:28:57.190018+00:00,4147731,18,40.894,-13.9,-35.2,-1.3,270601,0
2026-02-02T12:29:57.197562+00:00,4149885,17,40.894,-16.0,-37.2,-2.7,261030,0
2026-02-02T12:30:57.202668+00:00,4152002,15,41.381,-18.3,-38.7,-5.9,252189,0
2026-02-02T12:31:57.207662+00:00,4154145,17,40.407,-20.2,-39.3,-9.2,243857,0
2026-02-02T12:32:57.218302+00:00,4156315,18,40.407,-20.9,-39.3,-11.4,260047,0
2026-02-02T12:33:57.226070+00:00,4158463,16,40.894,-21.7,-39.6,-10.3,229329,0
2026-02-02T12:34:57.230140+00:00,4160627,15,41.868,-21.6,-39.5,-10.3,278985,0
2026-02-02T12:35:57.240617+00:00,4162767,17,40.894,-20.3,-39.3,-10.4,280930,0
2026-02-02T12:36:57.244429+00:00,4164910,16,40.407,-21.8,-39.7,-11.8,213629,0
2026-02-02T12:37:57.249201+00:00,4167031,19,40.407,-20.2,-39.3,-10.4,185800,0
2026-02-02T12:38:57.254491+00:00,4169146,19,39.92,-19.9,-38.9,-4.9,180949,0
2026-02-02T12:39:57.261138+00:00,4171245,19,40.894,-17.2,-38.0,-2.7,167474,0
2026-02-02T12:40:57.265455+00:00,4173377,19,39.92,-17.6,-38.2,-2.5,314422,0
2026-02-02T12:41:57.270337+00:00,4175525,21,40.894,-19.6,-38.5,-4.8,312904,0
2026-02-02T12:42:57.274705+00:00,4177692,20,39.92,-19.6,-38.3,-5.0,298867,0
2026-02-02T12:43:57.283200+00:00,4179873,24,40.894,-19.6,-38.0,-3.8,284294,0
2026-02-02T12:44:57.287335+00:00,4182040,19,40.894,-22.4,-38.7,-10.2,269678,0
2026-02-02T12:45:57.292282+00:00,4184215,22,39.92,-22.0,-39.0,-10.0,262548,0
2026-02-02T12:46:57.297724+00:00,4186396,26,39.92,-21.5,-38.8,-2.5,258535,0
2026-02-02T12:47:57.303947+00:00,4188580,25,40.894,-19.7,-38.3,-1.8,282560,0
2026-02-02T12:48:57.308007+00:00,4190767,21,39.92,-18.6,-37.6,-1.9,274368,0
2026-02-02T12:49:57.313975+00:00,4192960,19,40.894,-19.4,-37.7,-3.8,260136,0
2026-02-02T12:50:57.320616+00:00,4195143,19,41.868,-21.2,-38.3,-6.4,245797,0
2026-02-02T12:51:57.325261+00:00,4197319,21,40.407,-21.5,-38.3,-5.7,231731,0
2026-02-02T12:52:57.329573+00:00,4199503,21,40.407,-20.7,-38.3,-6.2,217407,0
2026-02-02T12:53:57.338212+00:00,4201694,20,40.407,-19.9,-37.8,-7.2,203103,0
2026-02-02T12:54:57.342167+00:00,4203888,22,41.381,-20.2,-38.0,-10.9,188830,0
2026-02-02T12:55:57.349852+00:00,4206075,22,39.433,-20.2,-38.1,-9.8,283211,0
2026-02-02T12:56:57.354911+00:00,4208266,22,40.407,-20.9,-38.1,-10.7,273179,0
2026-02-02T12:57:57.359401+00:00,4210459,24,40.407,-21.6,-38.2,-11.9,260191,0
2026-02-02T12:58:57.363428+00:00,4212653,24,40.407,-20.4,-37.8,-10.2,247013,0
2026-02-02T12:59:57.368569+00:00,4214848,26,40.894,-20.9,-38.0,-9.5,233767,0
2026-02-02T13:00:57.372683+00:00,4217043,25,40.407,-19.1,-37.4,-5.9,311838,0
2026-02-02T13:01:57.377634+00:00,4219235,24,40.894,-19.8,-37.4,-5.2,303041,0
2026-02-02T13:02:57.382364+00:00,4221433,22,40.894,-19.5,-37.1,-6.2,293108,0
2026-02-02T13:03:57.387285+00:00,4223625,23,40.894,-18.1,-36.6,-3.9,208671,0
2026-02-02T13:04:57.391533+00:00,4225818,22,40.894,-16.0,-35.7,-3.2,210947,0
2026-02-02T13:05:57.396216+00:00,4228009,21,41.381,-15.6,-35.7,-3.0,220715,0
2026-02-02T13:06:57.400217+00:00,4230202,23,41.381,-14.7,-35.2,-2.4,235923,0
2026-02-02T13:07:57.405673+00:00,4232394,24,40.894,-14.6,-35.2,-2.2,245021,0
2026-02-02T13:08:57.409829+00:00,4234585,22,41.381,-14.3,-35.0,-2.0,257973,0
2026-02-02T13:09:57.425298+00:00,4236779,22,41.381,-16.3,-36.5,-3.8,259457,0
2026-02-02T13:10:57.429461+00:00,4238967,24,40.894,-17.6,-37.5,-5.7,183007,0
2026-02-02T13:11:57.434109+00:00,4241158,22,40.894,-19.0,-37.7,-5.6,191749,0
2026-02-02T13:12:57.438122+00:00,4243345,23,40.407,-19.6,-37.9,-7.0,299084,0
2026-02-02T13:13:57.443541+00:00,4245515,26,40.407,-18.8,-38.0,-6.3,298562,0
2026-02-02T13:14:57.447549+00:00,4247679,27,39.92,-20.4,-38.9,-9.4,291434,0
2026-02-02T13:15:57.452035+00:00,4249866,26,41.381,-22.2,-39.2,-10.5,286002,0
2026-02-02T13:16:57.455881+00:00,4252052,26,40.407,-21.6,-39.1,-7.8,271142,0
2026-02-02T13:17:57.460521+00:00,4254238,25,40.407,-20.5,-38.9,-6.2,267384,0
2026-02-02T13:18:57.488039+00:00,4256415,22,41.381,-21.1,-39.1,-7.0,258546,0
2026-02-02T13:19:57.492599+00:00,4258596,22,40.407,-20.7,-38.8,-5.8,250251,0
2026-02-02T13:20:57.496509+00:00,4260777,21,39.92,-20.1,-38.5,-5.8,242282,0
2026-02-02T13:21:57.511112+00:00,4262945,22,40.894,-21.0,-38.5,-9.1,235109,0
2026-02-02T13:22:57.515372+00:00,4265121,21,39.433,-21.0,-38.4,-9.9,228452,0
2026-02-02T13:23:57.519992+00:00,4267308,24,40.407,-20.8,-38.2,-10.5,303397,0
2026-02-02T13:24:57.523925+00:00,4269475,20,40.894,-20.0,-38.2,-9.8,295883,0
2026-02-02T13:25:57.528793+00:00,4271639,21,40.894,-18.9,-37.5,-8.0,288535,0
