timestamp,hex,flight,squawk,emergency,lat,lon,alt_baro,alt_geom,gs,track,baro_rate,rssi,nic,rc,sil,nac_p,nav_qnh,nav_altitude_mcp,seen
2026-02-02T19:01:26.091154+00:00,502cce,BTI24X,0423,none,,,13025,,334.0,1.41,-1984,-22.2,,,0,0,1012.8,8000,0.1
2026-02-02T19:01:26.091154+00:00,4601f2,FIN455,0262,none,,,16000,,,,0,-29.4,,,0,0,1012.8,16000,0.0
2026-02-02T19:01:26.091154+00:00,682211,MGL138,7707,none,,,33050,,424.0,69.79,-128,-34.9,,,0,0,1012.8,32992,0.1
2026-02-02T19:01:26.091154+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,0,-29.7,,,0,0,1013.6,36992,0.3
2026-02-02T19:01:26.091154+00:00,46770f,T40A14,,none,,,,,,,,-27.5,,,,,,,0.8
2026-02-02T19:01:26.091154+00:00,4632b0,OHTFC,,none,,,,,,,,-36.5,,,,,,,52.5
2026-02-02T19:01:26.091154+00:00,7802fd,CSS111,0603,none,,,31975,,486.0,248.55,0,-31.3,,,0,0,1013.6,32000,0.1
2026-02-02T19:01:27.096077+00:00,4aca73,,,none,59.702361,23.084264,18750,18075,389.2,60.27,-2432,-35.0,8,186,2,8,1013.6,10016,0.1
2026-02-02T19:01:27.096077+00:00,461e1a,FIN50F,3510,none,,,21225,,354.0,242.4,2688,-23.3,,,0,0,1013.6,28000,0.1
2026-02-02T19:01:27.096077+00:00,4601f3,EIN5Y,,none,60.304607,24.990365,450,750,135.6,155.14,1216,-28.5,8,186,3,10,1024.8,3008,0.1
2026-02-02T19:01:27.096077+00:00,502cce,BTI24X,0423,none,,,13000,,334.0,1.41,-1984,-20.6,,,0,0,1012.8,8000,0.2
2026-02-02T19:01:27.096077+00:00,4601f2,FIN455,0262,none,,,16025,,,,64,-29.4,,,0,0,1012.8,16000,0.2
2026-02-02T19:01:27.096077+00:00,682211,MGL138,7707,none,,,33050,,424.0,69.96,-32,-33.3,,,0,0,1012.8,32992,0.2
2026-02-02T19:01:27.096077+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,0,-29.6,,,0,0,1013.6,36992,0.2
2026-02-02T19:01:27.096077+00:00,46770f,T40A14,,none,,,,,,,,-27.4,,,,,,,0.8
2026-02-02T19:01:27.096077+00:00,4632b0,OHTFC,,none,,,,,,,,-36.5,,,,,,,53.5
2026-02-02T19:01:27.096077+00:00,7802fd,CSS111,0603,none,,,31975,,486.0,248.55,0,-32.1,,,0,0,1013.6,32000,0.0
2026-02-02T19:01:28.101064+00:00,4aca73,SAS1716,0440,none,59.703232,23.087311,18700,18050,389.2,60.27,-2368,-34.7,8,186,2,8,1013.6,10016,0.1
2026-02-02T19:01:28.101064+00:00,461e1a,FIN50F,3510,none,,,21250,,354.0,242.4,2688,-25.2,,,0,0,1013.6,28000,0.1
2026-02-02T19:01:28.101064+00:00,4601f3,EIN5Y,,none,60.304607,24.990365,450,750,135.6,155.14,1216,-28.5,8,186,3,10,1024.8,3008,1.1
2026-02-02T19:01:28.101064+00:00,502cce,BTI24X,0423,none,,,12975,,332.0,1.41,-1984,-21.0,,,0,0,1012.8,8000,0.3
2026-02-02T19:01:28.101064+00:00,4601f2,FIN455,0262,none,,,16025,,,,64,-29.0,,,0,0,1012.8,16000,0.2
2026-02-02T19:01:28.101064+00:00,682211,MGL138,7707,none,,,33050,,424.0,69.96,-32,-32.3,,,0,0,1012.8,32992,0.0
2026-02-02T19:01:28.101064+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,0,-30.6,,,0,0,1013.6,36992,0.0
2026-02-02T19:01:28.101064+00:00,46770f,T40A14,,none,,,,,,,,-27.4,,,,,,,1.8
2026-02-02T19:01:28.101064+00:00,4632b0,OHTFC,,none,,,,,,,,-36.5,,,,,,,54.5
2026-02-02T19:01:28.101064+00:00,7802fd,CSS111,0603,none,,,32000,,486.0,248.55,0,-31.0,,,0,0,1013.6,32000,0.0
2026-02-02T19:01:29.106426+00:00,4aca73,SAS1716,0440,none,59.703598,23.088593,18700,18050,387.9,60.33,-2304,-34.5,8,186,2,8,1013.6,10016,0.0
2026-02-02T19:01:29.106426+00:00,461e1a,FIN50F,3510,none,,,21275,,354.0,242.4,2752,-25.8,,,0,0,1013.6,28000,0.3
2026-02-02T19:01:29.106426+00:00,4601f3,EIN5Y,,none,60.304607,24.990365,450,750,139.3,156.75,1472,-29.7,8,186,3,10,1024.8,3008,0.4
2026-02-02T19:01:29.106426+00:00,502cce,BTI24X,0423,none,,,12950,,332.0,1.58,-1984,-21.8,,,0,0,1012.8,8000,0.1
2026-02-02T19:01:29.106426+00:00,4601f2,FIN455,0262,none,,,16025,,,,64,-28.7,,,0,0,1012.8,16000,0.6
2026-02-02T19:01:29.106426+00:00,682211,MGL138,7707,none,,,33050,,424.0,70.14,32,-34.2,,,0,0,1012.8,32992,0.0
2026-02-02T19:01:29.106426+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,0,-30.9,,,0,0,1013.6,36992,0.2
2026-02-02T19:01:29.106426+00:00,46770f,T40A14,,none,,,,,,,,-27.4,,,,,,,0.8
2026-02-02T19:01:29.106426+00:00,4632b0,OHTFC,,none,,,,,,,,-36.5,,,,,,,55.5
2026-02-02T19:01:29.106426+00:00,7802fd,CSS111,0603,none,,,31975,,486.0,248.55,0,-32.4,,,0,0,1013.6,32000,0.6
2026-02-02T19:01:30.111471+00:00,4aca73,SAS1716,0440,none,59.704651,23.092255,18650,18000,387.9,60.33,-2368,-34.5,8,186,3,11,1013.6,10016,0.5
2026-02-02T19:01:30.111471+00:00,461e1a,FIN50F,3510,none,,,21325,,354.0,242.4,2752,-28.7,,,0,0,1013.6,28000,0.8
2026-02-02T19:01:30.111471+00:00,4601f3,EIN5Y,,none,60.30304,24.991718,525,800,139.3,156.75,1472,-28.0,8,186,2,8,1024.8,3008,0.5
2026-02-02T19:01:30.111471+00:00,502cce,BTI24X,0423,none,,,12900,,332.0,1.58,-1984,-24.7,,,0,0,1012.8,8000,0.3
2026-02-02T19:01:30.111471+00:00,4601f2,FIN455,0262,none,,,16025,,,,64,-28.3,,,0,0,1012.8,16000,0.4
2026-02-02T19:01:30.111471+00:00,682211,MGL138,7707,none,,,33050,,424.0,70.14,32,-34.2,,,0,0,1012.8,32992,0.8
2026-02-02T19:01:30.111471+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,0,-30.9,,,0,0,1013.6,36992,0.1
2026-02-02T19:01:30.111471+00:00,46770f,T40A14,,none,,,,,,,,-27.4,,,,,,,1.8
2026-02-02T19:01:30.111471+00:00,4632b0,OHTFC,,none,,,,,,,,-36.5,,,,,,,56.5
2026-02-02T19:01:30.111471+00:00,7802fd,CSS111,0603,none,,,31975,,486.0,248.55,0,-33.5,,,0,0,1013.6,32000,0.2
2026-02-02T19:01:31.116438+00:00,4aca73,SAS1716,0440,none,59.705383,23.094727,18600,17950,387.9,60.33,-2432,-34.0,8,186,3,11,1013.6,10016,0.4
2026-02-02T19:01:31.116438+00:00,461e1a,FIN50F,3510,none,,,21325,,354.0,242.4,2752,-28.7,,,0,0,1013.6,28000,1.8
2026-02-02T19:01:31.116438+00:00,4601f3,EIN5Y,6026,none,60.30304,24.991718,525,800,139.3,156.75,1472,-28.0,8,186,2,8,1024.8,3008,1.5
2026-02-02T19:01:31.116438+00:00,502cce,BTI24X,0423,none,,,12875,,332.0,1.58,-1984,-24.2,,,0,0,1012.8,8000,0.1
2026-02-02T19:01:31.116438+00:00,4601f2,FIN455,0262,none,,,16025,,,,0,-29.3,,,0,0,1012.8,16000,0.2
2026-02-02T19:01:31.116438+00:00,682211,MGL138,7707,none,,,33050,,424.0,70.14,32,-35.4,,,0,0,1012.8,32992,0.4
2026-02-02T19:01:31.116438+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,0,-31.4,,,0,0,1013.6,36992,0.1
2026-02-02T19:01:31.116438+00:00,46770f,T40A14,,none,,,,,,,,-27.4,,,,,,,2.8
2026-02-02T19:01:31.116438+00:00,4632b0,OHTFC,,none,,,,,,,,-36.5,,,,,,,57.5
2026-02-02T19:01:31.116438+00:00,7802fd,CSS111,0603,none,,,31975,,486.0,248.55,0,-33.6,,,0,0,1013.6,32000,0.6
2026-02-02T19:01:32.121609+00:00,4aca73,SAS1716,0440,none,59.706802,23.09967,18550,17900,387.9,60.33,-2432,-34.6,8,186,3,11,1013.6,10016,0.2
2026-02-02T19:01:32.121609+00:00,461e1a,FIN50F,3510,none,,,21425,,354.0,242.4,2752,-27.8,,,0,0,1013.6,28000,0.1
2026-02-02T19:01:32.121609+00:00,4601f3,EIN5Y,6026,none,60.302078,24.992476,575,850,139.3,156.75,1472,-28.4,8,186,2,8,1024.8,3008,0.9
2026-02-02T19:01:32.121609+00:00,502cce,BTI24X,0423,none,,,12850,,332.0,1.58,-1984,-23.1,,,0,0,1012.8,8000,0.3
2026-02-02T19:01:32.121609+00:00,4601f2,FIN455,0262,none,,,16025,,,,64,-27.7,,,0,0,1012.8,16000,0.1
2026-02-02T19:01:32.121609+00:00,682211,MGL138,7707,none,,,33050,,424.0,70.14,32,-35.7,,,0,0,1012.8,32992,0.9
2026-02-02T19:01:32.121609+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,0,-32.0,,,0,0,1013.6,36992,0.1
2026-02-02T19:01:32.121609+00:00,46770f,T40A14,,none,,,,,,,,-27.4,,,,,,,3.8
2026-02-02T19:01:32.121609+00:00,4632b0,OHTFC,,none,,,,,,,,-36.5,,,,,,,58.5
2026-02-02T19:01:32.121609+00:00,7802fd,CSS111,0603,none,,,31975,,486.0,248.55,0,-31.0,,,0,0,1013.6,32000,0.1
2026-02-02T19:01:33.126712+00:00,4aca73,SAS1716,0440,none,59.707667,23.102733,18500,17850,387.0,60.26,-2560,-33.8,8,186,3,11,1013.6,10016,0.2
2026-02-02T19:01:33.126712+00:00,461e1a,FIN50F,3510,none,,,21475,,354.0,242.4,2688,-26.5,,,0,0,1013.6,28000,0.3
2026-02-02T19:01:33.126712+00:00,4601f3,EIN5Y,6026,none,60.302078,24.992476,575,850,140.9,158.35,1856,-27.7,8,186,2,8,1024.8,3008,0.8
2026-02-02T19:01:33.126712+00:00,502cce,BTI24X,0423,none,,,12800,,330.0,1.58,-1984,-24.2,,,0,0,1012.8,8000,0.0
2026-02-02T19:01:33.126712+00:00,4601f2,FIN455,0262,none,,,16025,,,,-64,-28.9,,,0,0,1012.8,16000,0.1
2026-02-02T19:01:33.126712+00:00,682211,MGL138,7707,none,,,33050,,424.0,70.14,64,-34.5,,,0,0,1012.8,32992,0.2
2026-02-02T19:01:33.126712+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,0,-32.3,,,0,0,1013.6,36992,0.0
2026-02-02T19:01:33.126712+00:00,46770f,T40A14,,none,,,,,,,,-27.4,,,,,,,4.8
2026-02-02T19:01:33.126712+00:00,4632b0,OHTFC,,none,,,,,,,,-36.5,,,,,,,59.5
2026-02-02T19:01:33.126712+00:00,7802fd,CSS111,0603,none,,,31975,,486.0,248.55,0,-31.7,,,0,0,1013.6,32000,0.0
2026-02-02T19:01:34.131972+00:00,4aca73,SAS1716,0440,none,59.708366,23.105195,18475,17825,386.1,60.18,-2560,-34.4,8,186,3,11,1013.6,10016,0.1
2026-02-02T19:01:34.131972+00:00,461e1a,FIN50F,3510,none,,,21525,,354.0,242.4,2624,-26.1,,,0,0,1013.6,36000,0.3
2026-02-02T19:01:34.131972+00:00,4601f3,EIN5Y,6026,none,60.302078,24.992476,575,850,141.5,158.88,1984,-27.6,8,186,2,8,1024.8,3008,0.8
2026-02-02T19:01:34.131972+00:00,502cce,BTI24X,0423,none,,,12775,,330.0,1.58,-1984,-23.1,,,0,0,1012.8,8000,0.1
2026-02-02T19:01:34.131972+00:00,4601f2,FIN455,0262,none,,,16025,,,,-64,-30.4,,,0,0,1012.8,16000,0.2
2026-02-02T19:01:34.131972+00:00,682211,MGL138,7707,none,,,33050,,424.0,70.31,64,-32.8,,,0,0,1012.8,32992,0.1
2026-02-02T19:01:34.131972+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,0,-32.5,,,0,0,1013.6,36992,0.1
2026-02-02T19:01:34.131972+00:00,46770f,T40A14,,none,,,,,,,,-27.5,,,,,,,0.8
2026-02-02T19:01:34.131972+00:00,7802fd,CSS111,0603,none,,,31975,,486.0,248.55,0,-31.9,,,0,0,1013.6,32000,0.0
2026-02-02T19:01:35.143649+00:00,4aca73,SAS1716,0440,none,59.709274,23.108185,18425,17775,386.1,60.18,-2560,-33.8,8,186,3,11,1013.6,10016,0.4
2026-02-02T19:01:35.143649+00:00,461e1a,FIN50F,3510,none,,,21575,,354.0,242.4,2560,-27.4,,,0,0,1013.6,40224,0.3
2026-02-02T19:01:35.143649+00:00,4601f3,EIN5Y,6026,none,60.299858,24.994191,700,1000,140.5,160.02,2112,-24.4,8,186,2,8,1024.8,3008,0.1
2026-02-02T19:01:35.143649+00:00,502cce,BTI24X,0423,none,,,12750,,330.0,1.58,-1984,-21.9,,,0,0,1012.8,8000,0.1
2026-02-02T19:01:35.143649+00:00,4601f2,FIN455,0262,none,,,16025,,,,0,-27.3,,,0,0,1012.8,16000,0.3
2026-02-02T19:01:35.143649+00:00,682211,MGL138,7707,none,,,33050,,424.0,70.31,32,-33.1,,,0,0,1012.8,32992,0.0
2026-02-02T19:01:35.143649+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,-64,-33.1,,,0,0,1013.6,36992,0.2
2026-02-02T19:01:35.143649+00:00,46770f,T40A14,,none,,,,,,,,-27.5,,,,,,,1.8
2026-02-02T19:01:35.143649+00:00,7802fd,CSS111,0603,none,,,31975,,486.0,248.55,0,-30.5,,,0,0,1013.6,32000,0.2
2026-02-02T19:01:36.148646+00:00,4aca73,SAS1716,0440,none,59.709641,23.109467,18400,17750,385.3,60.11,-2560,-34.1,8,186,3,11,1013.6,10016,0.3
2026-02-02T19:01:36.148646+00:00,461e1a,FIN50F,3510,none,,,21575,,354.0,242.4,2560,-29.6,,,0,0,1013.6,40224,0.2
2026-02-02T19:01:36.148646+00:00,4601f3,EIN5Y,6026,none,60.299253,24.994583,725,1025,140.5,160.02,2112,-26.8,8,186,2,8,1024.8,3008,0.3
2026-02-02T19:01:36.148646+00:00,502cce,BTI24X,0423,none,,,12725,,330.0,1.58,-1984,-24.7,,,0,0,1012.8,8000,0.0
2026-02-02T19:01:36.148646+00:00,4601f2,FIN455,0262,none,,,16025,,,,0,-28.9,,,0,0,1012.8,16000,0.2
2026-02-02T19:01:36.148646+00:00,682211,MGL138,7707,none,,,33050,,424.0,70.31,-32,-33.9,,,0,0,1012.8,32992,0.1
2026-02-02T19:01:36.148646+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,-64,-32.5,,,0,0,1013.6,36992,0.0
2026-02-02T19:01:36.148646+00:00,46770f,T40A14,,none,,,,,,,,-27.5,,,,,,,2.8
2026-02-02T19:01:36.148646+00:00,7802fd,CSS111,0603,none,,,31975,,486.0,248.55,0,-31.3,,,0,0,1013.6,32000,0.0
2026-02-02T19:01:37.153634+00:00,4aca73,SAS1716,0440,none,59.711105,23.114594,18325,17675,385.3,60.11,-2624,-34.2,8,186,3,11,1013.6,10016,0.2
2026-02-02T19:01:37.153634+00:00,461e1a,FIN50F,3510,none,,,21650,,356.0,242.4,2496,-29.7,,,0,0,1013.6,40224,0.0
2026-02-02T19:01:37.153634+00:00,4601f3,EIN5Y,6026,none,60.298691,24.995033,750,1025,140.4,161.31,2368,-29.3,8,186,3,10,1024.8,3008,0.1
2026-02-02T19:01:37.153634+00:00,502cce,BTI24X,0423,none,,,12675,,330.0,1.58,-1984,-20.2,,,0,0,1012.8,8000,0.0
2026-02-02T19:01:37.153634+00:00,4601f2,FIN455,0262,none,,,16000,,,,-64,-29.7,,,0,0,1012.8,16000,0.1
2026-02-02T19:01:37.153634+00:00,682211,MGL138,7707,none,,,33050,,424.0,70.31,-128,-33.6,,,0,0,1012.8,32992,0.0
2026-02-02T19:01:37.153634+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,0,-32.5,,,0,0,1013.6,36992,0.2
2026-02-02T19:01:37.153634+00:00,46770f,T40A14,,none,,,,,,,,-27.5,,,,,,,3.8
2026-02-02T19:01:37.153634+00:00,7802fd,CSS111,0603,none,,,32000,,486.0,248.55,0,-30.9,,,0,0,1013.6,32000,0.1
2026-02-02T19:01:38.158507+00:00,4aca73,SAS1716,0440,none,59.71195,23.117413,18300,17650,385.3,60.11,-2624,-34.4,8,186,3,11,1013.6,10016,0.3
2026-02-02T19:01:38.158507+00:00,461e1a,FIN50F,3510,none,,,21700,,356.0,242.4,2432,-23.7,,,0,0,1013.6,40000,0.3
2026-02-02T19:01:38.158507+00:00,4601f3,EIN5Y,6026,none,60.298691,24.995033,750,1025,139.8,162.08,2368,-29.4,8,186,3,10,1024.8,3008,0.2
2026-02-02T19:01:38.158507+00:00,502cce,BTI24X,0423,none,,,12650,,330.0,1.41,-1984,-20.3,,,0,0,1012.8,8000,0.1
2026-02-02T19:01:38.158507+00:00,4601f2,FIN455,0262,none,,,16000,,,,-64,-30.3,,,0,0,1012.8,16000,0.3
2026-02-02T19:01:38.158507+00:00,682211,MGL138,7707,none,,,33050,,422.0,70.49,-128,-35.0,,,0,0,1012.8,32992,0.9
2026-02-02T19:01:38.158507+00:00,151e16,PBD264,6632,none,,,36975,,458.0,111.97,0,-31.6,,,0,0,1013.6,36992,0.3
2026-02-02T19:01:38.158507+00:00,46770f,T40A14,,none,,,,,,,,-27.5,,,,,,,4.8
2026-02-02T19:01:38.158507+00:00,7802fd,CSS111,0603,none,,,32000,,486.0,248.55,0,-30.2,,,0,0,1013.6,32000,0.0
2026-02-02T19:01:39.163245+00:00,4aca73,SAS1716,0440,none,59.712891,23.120819,18250,17600,385.3,60.11,-2624,-34.6,8,186,3,11,1013.6,10016,0.2
2026-02-02T19:01:39.163245+00:00,461e1a,FIN50F,3510,none,,,21725,,356.0,242.23,2432,-23.6,,,0,0,1013.6,40000,0.3
2026-02-02T19:01:39.163245+00:00,4601f3,EIN5Y,6026,none,60.298691,24.995033,750,1025,139.5,162.47,2368,-27.7,8,186,3,10,1024.8,3008,0.7
2026-02-02T19:01:39.163245+00:00,502cce,BTI24X,0423,none,,,12600,,330.0,1.41,-1984,-21.0,,,0,0,1012.8,8000,0.0
2026-02-02T19:01:39.163245+00:00,4601f2,FIN455,0262,none,,,16000,,,,-64,-30.0,,,0,0,1012.8,16000,1.0
2026-02-02T19:01:39.163245+00:00,682211,MGL138,7707,none,,,33050,,422.0,70.49,-160,-35.2,,,0,0,1012.8,32992,0.9
2026-02-02T19:01:39.163245+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,0,-31.9,,,0,0,1013.6,36992,0.2
2026-02-02T19:01:39.163245+00:00,46770f,T40A14,,none,,,,,,,,-27.5,,,,,,,5.8
2026-02-02T19:01:39.163245+00:00,7802fd,CSS111,0603,none,,,32000,,486.0,248.55,0,-31.2,,,0,0,1013.6,32000,0.1
2026-02-02T19:01:40.173022+00:00,4aca73,SAS1716,0440,none,59.713719,23.123664,18200,17575,383.9,60.16,-2624,-33.9,8,186,3,11,1013.6,10016,0.1
2026-02-02T19:01:40.173022+00:00,461e1a,FIN50F,3510,none,,,21775,,356.0,242.23,2368,-22.5,,,0,0,1013.6,40000,0.1
2026-02-02T19:01:40.173022+00:00,4601f3,EIN5Y,6026,none,60.298691,24.995033,750,1025,139.2,162.87,2240,-26.4,8,186,3,10,1024.8,3008,0.7
2026-02-02T19:01:40.173022+00:00,502cce,BTI24X,0423,none,,,12575,,330.0,1.41,-1984,-22.0,,,0,0,1012.8,8000,0.2
2026-02-02T19:01:40.173022+00:00,4601f2,FIN455,0262,none,,,16000,,,,-64,-30.7,,,0,0,1012.8,16000,0.2
2026-02-02T19:01:40.173022+00:00,682211,MGL138,7707,none,,,33050,,422.0,70.49,-160,-35.1,,,0,0,1012.8,32992,0.1
2026-02-02T19:01:40.173022+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,0,-32.0,,,0,0,1013.6,36992,0.1
2026-02-02T19:01:40.173022+00:00,46770f,T40A14,,none,,,,,,,,-27.5,,,,,,,6.8
2026-02-02T19:01:40.173022+00:00,7802fd,CSS111,0603,none,,,32000,,486.0,248.55,0,-30.5,,,0,0,1013.6,32000,0.3
2026-02-02T19:01:41.180913+00:00,4aca73,SAS1716,0440,none,59.714264,23.125397,18175,17550,383.4,60.29,-2624,-34.1,8,186,3,11,1013.6,10016,0.0
2026-02-02T19:01:41.180913+00:00,461e1a,FIN50F,3510,none,,,21825,,356.0,242.23,2368,-22.1,,,0,0,1013.6,40000,0.1
2026-02-02T19:01:41.180913+00:00,4601f3,EIN5Y,6026,none,60.296181,24.996643,925,1200,140.1,162.99,2112,-21.8,8,186,3,10,1024.8,3008,0.3
2026-02-02T19:01:41.180913+00:00,502cce,BTI24X,0423,none,,,12525,,328.0,1.41,-1984,-22.4,,,0,0,1012.8,8000,0.0
2026-02-02T19:01:41.180913+00:00,4601f2,FIN455,0262,none,,,16000,,,,-64,-32.6,,,0,0,1012.8,16000,0.6
2026-02-02T19:01:41.180913+00:00,682211,MGL138,7707,none,,,33050,,422.0,70.49,-160,-34.8,,,0,0,1012.8,32992,1.1
2026-02-02T19:01:41.180913+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,0,-31.9,,,0,0,1013.6,36992,0.2
2026-02-02T19:01:41.180913+00:00,46770f,T40A14,,none,,,,,,,,-27.5,,,,,,,7.8
2026-02-02T19:01:41.180913+00:00,7802fd,CSS111,0603,none,,,32000,,486.0,248.38,0,-29.9,,,0,0,1013.6,32000,0.0
2026-02-02T19:01:42.188131+00:00,4aca73,SAS1716,0440,none,59.714264,23.125397,18175,17550,382.0,60.35,-2560,-34.6,8,186,3,11,1013.6,10016,0.0
2026-02-02T19:01:42.188131+00:00,461e1a,FIN50F,3510,none,,,21850,,356.0,242.23,2304,-20.8,,,0,0,1013.6,40000,0.0
2026-02-02T19:01:42.188131+00:00,4601f3,EIN5Y,6026,none,60.29567,24.996927,950,1225,140.1,162.99,1984,-21.8,8,186,3,10,1024.8,3008,0.1
2026-02-02T19:01:42.188131+00:00,502cce,BTI24X,0423,none,,,12500,,328.0,1.23,-1984,-26.6,,,0,0,1012.8,8000,0.1
2026-02-02T19:01:42.188131+00:00,4601f2,FIN455,0262,none,,,16000,,,,-64,-32.8,,,0,0,1012.8,16000,0.2
2026-02-02T19:01:42.188131+00:00,682211,MGL138,7707,none,,,33050,,422.0,70.49,-160,-34.7,,,0,0,1012.8,32992,1.0
2026-02-02T19:01:42.188131+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,0,-31.5,,,0,0,1013.6,36992,0.0
2026-02-02T19:01:42.188131+00:00,46770f,T40A14,,none,,,,,,,,-27.5,,,,,,,0.8
2026-02-02T19:01:42.188131+00:00,7802fd,CSS111,0603,none,,,32000,,486.0,248.38,0,-28.2,,,0,0,1013.6,32000,0.1
2026-02-02T19:01:43.192806+00:00,4aca73,SAS1716,0440,none,59.716559,23.133419,18075,17450,382.0,60.35,-2560,-34.2,8,186,3,11,1013.6,10016,0.1
2026-02-02T19:01:43.192806+00:00,461e1a,FIN50F,3510,none,,,21900,,358.0,242.23,2240,-23.8,,,0,0,1013.6,40000,0.2
2026-02-02T19:01:43.192806+00:00,4601f3,EIN5Y,6026,none,60.295343,24.997134,950,1225,140.1,162.99,1984,-24.6,8,186,3,10,1024.8,3008,0.9
2026-02-02T19:01:43.192806+00:00,502cce,BTI24X,0423,none,,,12475,,328.0,1.23,-1984,-28.1,,,0,0,1012.8,8000,0.2
2026-02-02T19:01:43.192806+00:00,4601f2,FIN455,0262,none,,,16000,,,,0,-33.0,,,0,0,1012.8,16000,0.8
2026-02-02T19:01:43.192806+00:00,682211,MGL138,7707,none,,,33050,,422.0,70.49,-160,-34.8,,,0,0,1012.8,32992,1.0
2026-02-02T19:01:43.192806+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,0,-31.9,,,0,0,1013.6,36992,0.2
2026-02-02T19:01:43.192806+00:00,46770f,T40A14,,none,,,,,,,,-27.5,,,,,,,1.8
2026-02-02T19:01:43.192806+00:00,7802fd,CSS111,0603,none,,,32000,,484.0,248.55,0,-27.2,,,0,0,1013.6,32000,0.2
2026-02-02T19:01:44.197458+00:00,4aca73,SAS1716,0440,none,59.716559,23.133419,18075,17450,382.0,60.35,-2560,-34.3,8,186,3,11,1013.6,10016,0.1
2026-02-02T19:01:44.197458+00:00,461e1a,FIN50F,3510,none,,,21925,,358.0,242.23,2176,-26.9,,,0,0,1013.6,40000,0.1
2026-02-02T19:01:44.197458+00:00,4601f3,EIN5Y,6026,none,60.294159,24.997874,1025,1275,141.4,162.72,1664,-24.4,8,186,3,10,1024.8,3008,0.1
2026-02-02T19:01:44.197458+00:00,502cce,BTI24X,0423,none,,,12450,,328.0,1.23,-1984,-28.1,,,0,0,1012.8,8000,0.1
2026-02-02T19:01:44.197458+00:00,4601f2,FIN455,0262,none,,,16000,,,,0,-32.8,,,0,0,1012.8,16000,1.8
2026-02-02T19:01:44.197458+00:00,682211,MGL138,7707,none,,,33050,,422.0,70.49,-160,-34.9,,,0,0,1012.8,32992,2.0
2026-02-02T19:01:44.197458+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,64,-31.4,,,0,0,1013.6,36992,0.0
2026-02-02T19:01:44.197458+00:00,46770f,T40A14,,none,,,,,,,,-27.5,,,,,,,2.8
2026-02-02T19:01:44.197458+00:00,7802fd,CSS111,0603,none,,,32000,,484.0,248.55,0,-25.0,,,0,0,1013.6,32000,0.0
2026-02-02T19:01:45.202104+00:00,4aca73,SAS1716,0440,none,59.716559,23.133419,18075,17450,380.7,60.4,-2496,-34.3,8,186,3,11,1013.6,10016,1.0
2026-02-02T19:01:45.202104+00:00,461e1a,FIN50F,3510,none,,,21975,,358.0,242.23,2112,-26.4,,,0,0,1013.6,40000,0.1
2026-02-02T19:01:45.202104+00:00,4601f3,EIN5Y,6026,none,60.293574,24.998213,1025,1275,142.3,162.84,1472,-24.1,8,186,3,10,1024.8,3008,0.1
2026-02-02T19:01:45.202104+00:00,502cce,BTI24X,0423,none,,,12400,,326.0,1.05,-1984,-24.7,,,0,0,1012.8,8000,0.1
2026-02-02T19:01:45.202104+00:00,4601f2,FIN455,0262,none,,,16000,,,,0,-32.6,,,0,0,1012.8,16000,0.9
2026-02-02T19:01:45.202104+00:00,682211,MGL138,7707,none,,,33050,,422.0,70.49,-160,-34.9,,,0,0,1012.8,32992,3.0
2026-02-02T19:01:45.202104+00:00,151e16,PBD264,6632,none,,,37000,,458.0,111.97,64,-31.3,,,0,0,1013.6,36992,0.1
2026-02-02T19:01:45.202104+00:00,46770f,T40A14,,none,,,,,,,,-27.5,,,,,,,3.8
2026-02-02T19:01:45.202104+00:00,7802fd,CSS111,0603,none,,,32000,,484.0,248.55,0,-25.7,,,0,0,1013.6,32000,0.1
2026-02-02T19:01:46.209371+00:00,4aca73,SAS1716,0440,none,59.716559,23.133419,18075,17450,379.3,60.46,-2304,-34.6,8,186,3,11,1013.6,10016,0.0
2026-02-02T19:01:46.209371+00:00,461e1a,FIN50F,3510,none,,,21975,,358.0,242.23,2048,-27.0,,,0,0,1013.6,40000,0.2
2026-02-02T19:01:46.209371+00:00,4601f3,EIN5Y,6026,none,60.292923,24.998632,1050,1300,142.3,162.84,1472,-20.5,8,186,3,10,1024.8,3008,0.1
