timestamp,hex,flight,squawk,emergency,lat,lon,alt_baro,alt_geom,gs,track,baro_rate,rssi,nic,rc,sil,nac_p,nav_qnh,nav_altitude_mcp,seen
2026-02-02T18:30:26.336277+00:00,4601f5,FIN527,2505,none,,,23500,,,,512,-32.9,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:26.336277+00:00,4601f8,FIN5EM,0406,none,,,18000,,,,0,-28.0,,,0,0,1012.8,10016,0.0
2026-02-02T18:30:27.350586+00:00,4ab56c,SAS1749,0221,none,59.571487,22.207855,22000,21100,274.8,274.38,0,-36.6,8,186,3,9,1013.6,22016,0.0
2026-02-02T18:30:27.350586+00:00,461f49,FIN2WA,2344,none,59.5344,22.505872,25100,24125,375.1,59.74,-1728,-35.9,8,186,3,10,1013.6,10016,0.0
2026-02-02T18:30:27.350586+00:00,461f9a,FIN8YL,6022,none,60.200888,24.654792,2750,2925,198.6,118.24,-512,-25.1,7,371,3,9,1024.8,2592,0.0
2026-02-02T18:30:27.350586+00:00,461e21,FIN7PJ,6020,none,,,39000,,458.0,184.92,64,-37.9,,,0,0,1013.6,25024,0.0
2026-02-02T18:30:27.350586+00:00,4601fd,FIN8PK,2506,none,,,13225,,,,960,-25.4,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:27.350586+00:00,4cae4a,RYR9856,4521,none,,,22650,,372.0,196.17,1920,-36.4,,,3,0,1013.6,36000,0.0
2026-02-02T18:30:27.350586+00:00,467527,,,none,,,,,,,,-12.6,,,,,,,0.0
2026-02-02T18:30:27.350586+00:00,4677f2,T40A04,,none,,,,,,,,-28.1,,,,,,,0.0
2026-02-02T18:30:27.350586+00:00,4677fd,TTN,2000,none,,,ground,,,,,-18.9,,,,,,,0.0
2026-02-02T18:30:27.350586+00:00,4677f4,T40A06,,none,,,,,,,,-16.4,,,,,,,0.0
2026-02-02T18:30:27.350586+00:00,467525,,,none,,,,,,,,-18.4,,,,,,,0.0
2026-02-02T18:30:27.350586+00:00,46770f,T40A14,,none,,,,,,,,-14.4,,,,,,,0.0
2026-02-02T18:30:27.350586+00:00,467524,,,none,,,,,,,,-10.5,,,,,,,0.0
2026-02-02T18:30:27.350586+00:00,467529,,,none,,,,,,,,-12.5,,,,,,,0.0
2026-02-02T18:30:27.350586+00:00,467523,,,none,,,,,,,,-13.1,,,,,,,0.0
2026-02-02T18:30:27.350586+00:00,151e16,,,none,,,,,,,,-38.2,,,,,,,12.3
2026-02-02T18:30:27.350586+00:00,461f65,FIN5LA,6014,none,,,ground,,,,,-20.7,,,3,9,,,0.0
2026-02-02T18:30:27.350586+00:00,152072,SVR168,6631,none,,,36975,,450.0,111.45,0,-36.4,,,0,0,1012.8,36992,0.0
2026-02-02T18:30:27.350586+00:00,4601f5,FIN527,2505,none,,,23500,,,,512,-38.2,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:27.350586+00:00,4601f8,FIN5EM,0406,none,,,18000,,,,0,-27.8,,,0,0,1012.8,10016,0.0
2026-02-02T18:30:28.357516+00:00,4ab56c,SAS1749,0221,none,59.57234,22.18509,22000,21100,274.8,274.38,-64,-37.2,8,186,3,9,1013.6,22016,0.0
2026-02-02T18:30:28.357516+00:00,461f49,FIN2WA,2344,none,59.532028,22.497894,25175,24200,376.0,59.82,-1728,-36.1,8,186,3,10,1013.6,10016,0.0
2026-02-02T18:30:28.357516+00:00,461f9a,FIN8YL,6022,none,60.200867,24.655877,2750,2900,192.0,106.64,-512,-20.3,7,371,3,9,1024.8,2592,0.0
2026-02-02T18:30:28.357516+00:00,461e21,FIN7PJ,6020,none,,,39000,,458.0,184.92,64,-36.9,,,0,0,1013.6,25024,0.0
2026-02-02T18:30:28.357516+00:00,4601fd,FIN8PK,2506,none,,,13325,,,,896,-25.8,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:28.357516+00:00,4cae4a,RYR9856,4521,none,,,22800,,376.0,196.17,1920,-35.9,,,3,0,1013.6,36000,0.0
2026-02-02T18:30:28.357516+00:00,467527,,,none,,,,,,,,-12.6,,,,,,,0.0
2026-02-02T18:30:28.357516+00:00,4677f2,T40A04,,none,,,,,,,,-28.1,,,,,,,0.0
2026-02-02T18:30:28.357516+00:00,4677fd,TTN,2000,none,,,ground,,,,,-19.0,,,,,,,0.0
2026-02-02T18:30:28.357516+00:00,4677f4,T40A06,,none,,,,,,,,-16.4,,,,,,,0.0
2026-02-02T18:30:28.357516+00:00,467525,,,none,,,,,,,,-18.6,,,,,,,0.0
2026-02-02T18:30:28.357516+00:00,46770f,T40A14,,none,,,,,,,,-14.5,,,,,,,0.0
2026-02-02T18:30:28.357516+00:00,467524,,,none,,,,,,,,-10.4,,,,,,,0.0
2026-02-02T18:30:28.357516+00:00,467529,,,none,,,,,,,,-12.5,,,,,,,0.0
2026-02-02T18:30:28.357516+00:00,467523,,,none,,,,,,,,-13.4,,,,,,,0.0
2026-02-02T18:30:28.357516+00:00,151e16,,,none,,,,,,,,-38.2,,,,,,,13.3
2026-02-02T18:30:28.357516+00:00,461f65,FIN5LA,6014,none,,,ground,,,,,-20.7,,,3,9,,,0.0
2026-02-02T18:30:28.357516+00:00,152072,SVR168,6631,none,,,36975,,450.0,111.45,0,-37.2,,,0,0,1012.8,36992,0.0
2026-02-02T18:30:28.357516+00:00,4601f5,FIN527,2505,none,,,23500,,,,512,-38.2,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:28.357516+00:00,4601f8,FIN5EM,0406,none,,,18000,,,,0,-28.2,,,0,0,1012.8,10016,0.0
2026-02-02T18:30:29.363722+00:00,4ab56c,SAS1749,0221,none,59.57234,22.18509,22000,21100,274.8,274.38,-64,-36.9,8,186,3,9,1013.6,22016,0.0
2026-02-02T18:30:29.363722+00:00,461f49,FIN2WA,2344,none,59.535238,22.508808,25075,24125,376.0,59.82,-1728,-36.4,8,186,3,10,1013.6,10016,0.0
2026-02-02T18:30:29.363722+00:00,461f9a,FIN8YL,6022,none,60.207642,24.625381,2900,3075,192.0,106.64,-512,-22.3,7,371,3,9,1024.8,2592,0.0
2026-02-02T18:30:29.363722+00:00,461e21,FIN7PJ,6020,none,,,39000,,458.0,184.75,64,-36.9,,,0,0,1013.6,25024,0.0
2026-02-02T18:30:29.363722+00:00,4601fd,FIN8PK,2506,none,,,13325,,,,896,-25.5,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:29.363722+00:00,4cae4a,RYR9856,4521,none,,,22875,,376.0,196.17,1920,-35.9,,,3,0,1013.6,36000,0.0
2026-02-02T18:30:29.363722+00:00,467527,,,none,,,,,,,,-12.5,,,,,,,0.0
2026-02-02T18:30:29.363722+00:00,4677f2,T40A04,,none,,,,,,,,-28.1,,,,,,,0.0
2026-02-02T18:30:29.363722+00:00,4677fd,TTN,2000,none,,,ground,,,,,-19.0,,,,,,,0.0
2026-02-02T18:30:29.363722+00:00,4677f4,T40A06,,none,,,,,,,,-16.3,,,,,,,0.0
2026-02-02T18:30:29.363722+00:00,467525,,,none,,,,,,,,-18.7,,,,,,,0.0
2026-02-02T18:30:29.363722+00:00,46770f,T40A14,,none,,,,,,,,-14.7,,,,,,,0.0
2026-02-02T18:30:29.363722+00:00,467524,,,none,,,,,,,,-10.4,,,,,,,0.0
2026-02-02T18:30:29.363722+00:00,467529,,,none,,,,,,,,-12.5,,,,,,,0.0
2026-02-02T18:30:29.363722+00:00,467523,,,none,,,,,,,,-13.3,,,,,,,0.0
2026-02-02T18:30:29.363722+00:00,151e16,,,none,,,,,,,,-38.2,,,,,,,14.3
2026-02-02T18:30:29.363722+00:00,461f65,FIN5LA,6014,none,,,ground,,,,,-20.7,,,3,9,,,0.8
2026-02-02T18:30:29.363722+00:00,152072,SVR168,6631,none,,,36975,,450.0,111.45,0,-36.4,,,0,0,1012.8,36992,0.0
2026-02-02T18:30:29.363722+00:00,4601f5,FIN527,2505,none,,,13375,,,,448,-28.0,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:29.363722+00:00,4601f8,FIN5EM,0406,none,,,18000,,,,0,-28.3,,,0,0,1012.8,10016,0.0
2026-02-02T18:30:30.369754+00:00,4ab56c,SAS1749,0221,none,59.573038,22.167379,22000,21100,274.8,274.38,-64,-36.9,8,186,3,9,1013.6,22016,0.0
2026-02-02T18:30:30.369754+00:00,461f49,FIN2WA,2344,none,59.535238,22.508808,25075,24125,376.0,59.82,-1728,-36.4,8,186,3,10,1013.6,10016,0.0
2026-02-02T18:30:30.369754+00:00,461f9a,FIN8YL,6022,none,60.207642,24.625381,2900,3075,192.0,106.64,-512,-22.3,7,371,3,9,1024.8,2592,0.0
2026-02-02T18:30:30.369754+00:00,461e21,FIN7PJ,6020,none,,,39000,,458.0,184.75,64,-36.9,,,0,0,1013.6,25024,0.0
2026-02-02T18:30:30.369754+00:00,4601fd,FIN8PK,2506,none,,,13325,,,,896,-25.5,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:30.369754+00:00,4cae4a,RYR9856,4521,none,,,22875,,376.0,196.17,1920,-35.9,,,3,0,1013.6,36000,0.0
2026-02-02T18:30:30.369754+00:00,467527,,,none,,,,,,,,-12.5,,,,,,,0.0
2026-02-02T18:30:30.369754+00:00,4677f2,T40A04,,none,,,,,,,,-28.1,,,,,,,0.0
2026-02-02T18:30:30.369754+00:00,4677fd,TTN,2000,none,,,ground,,,,,-19.0,,,,,,,0.0
2026-02-02T18:30:30.369754+00:00,4677f4,T40A06,,none,,,,,,,,-16.3,,,,,,,0.0
2026-02-02T18:30:30.369754+00:00,467525,,,none,,,,,,,,-18.7,,,,,,,0.0
2026-02-02T18:30:30.369754+00:00,46770f,T40A14,,none,,,,,,,,-14.5,,,,,,,0.0
2026-02-02T18:30:30.369754+00:00,467524,,,none,,,,,,,,-10.4,,,,,,,0.0
2026-02-02T18:30:30.369754+00:00,467529,,,none,,,,,,,,-12.5,,,,,,,0.0
2026-02-02T18:30:30.369754+00:00,467523,,,none,,,,,,,,-13.3,,,,,,,0.0
2026-02-02T18:30:30.369754+00:00,151e16,,,none,,,,,,,,-38.2,,,,,,,15.3
2026-02-02T18:30:30.369754+00:00,461f65,FIN5LA,6014,none,,,ground,,,,,-20.7,,,3,9,,,1.8
2026-02-02T18:30:30.369754+00:00,152072,SVR168,6631,none,,,36975,,450.0,111.45,0,-36.6,,,0,0,1012.8,36992,0.0
2026-02-02T18:30:30.369754+00:00,4601f5,FIN527,2505,none,,,13375,,,,448,-28.0,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:30.369754+00:00,4601f8,FIN5EM,0406,none,,,18000,,,,0,-28.3,,,0,0,1012.8,10016,0.0
2026-02-02T18:30:31.379735+00:00,4ab56c,SAS1749,0221,none,59.573038,22.167379,22000,21100,274.8,274.38,-64,-36.9,8,186,3,9,1013.6,22016,0.0
2026-02-02T18:30:31.379735+00:00,461f49,FIN2WA,2344,none,59.531662,22.496704,25175,24225,376.0,59.82,-1728,-36.4,8,186,3,10,1013.6,10016,0.0
2026-02-02T18:30:31.379735+00:00,461f9a,FIN8YL,6022,none,60.200867,24.659855,2725,2875,192.0,106.64,-512,-22.3,7,371,3,9,1024.8,2592,0.0
2026-02-02T18:30:31.379735+00:00,461e21,FIN7PJ,6020,none,,,39000,,458.0,184.75,64,-36.9,,,0,0,1013.6,25024,0.0
2026-02-02T18:30:31.379735+00:00,4601fd,FIN8PK,2506,none,,,13325,,,,896,-25.5,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:31.379735+00:00,4cae4a,RYR9856,4521,none,,,22875,,376.0,196.17,1920,-35.9,,,3,0,1013.6,36000,0.0
2026-02-02T18:30:31.379735+00:00,467527,,,none,,,,,,,,-12.5,,,,,,,0.0
2026-02-02T18:30:31.379735+00:00,4677f2,T40A04,,none,,,,,,,,-28.1,,,,,,,0.0
2026-02-02T18:30:31.379735+00:00,4677fd,TTN,2000,none,,,ground,,,,,-19.0,,,,,,,0.0
2026-02-02T18:30:31.379735+00:00,4677f4,T40A06,,none,,,,,,,,-16.3,,,,,,,0.0
2026-02-02T18:30:31.379735+00:00,467525,,,none,,,,,,,,-18.7,,,,,,,0.0
2026-02-02T18:30:31.379735+00:00,46770f,T40A14,,none,,,,,,,,-14.3,,,,,,,0.0
2026-02-02T18:30:31.379735+00:00,467524,,,none,,,,,,,,-10.4,,,,,,,0.0
2026-02-02T18:30:31.379735+00:00,467529,,,none,,,,,,,,-12.5,,,,,,,0.0
2026-02-02T18:30:31.379735+00:00,467523,,,none,,,,,,,,-13.3,,,,,,,0.0
2026-02-02T18:30:31.379735+00:00,151e16,,,none,,,,,,,,-38.2,,,,,,,16.3
2026-02-02T18:30:31.379735+00:00,461f65,FIN5LA,6014,none,,,ground,,,,,-20.7,,,3,9,,,2.8
2026-02-02T18:30:31.379735+00:00,152072,SVR168,6631,none,,,36975,,450.0,111.45,0,-36.9,,,0,0,1012.8,36992,0.0
2026-02-02T18:30:31.379735+00:00,4601f5,FIN527,2505,none,,,13375,,,,448,-28.0,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:31.379735+00:00,4601f8,FIN5EM,0406,none,,,18000,,,,0,-28.3,,,0,0,1012.8,10016,0.0
2026-02-02T18:30:32.394047+00:00,4ab56c,SAS1749,0221,none,59.573318,22.15979,22000,21100,274.8,274.38,-64,-36.9,8,186,3,9,1013.6,22016,0.0
2026-02-02T18:30:32.394047+00:00,461f49,FIN2WA,2344,none,59.531662,22.496704,25175,24225,376.0,59.82,-1728,-36.4,8,186,3,10,1013.6,10016,0.0
2026-02-02T18:30:32.394047+00:00,461f9a,FIN8YL,6022,none,60.200867,24.659855,2725,2875,192.0,106.64,-512,-22.3,7,371,3,9,1024.8,2592,0.0
2026-02-02T18:30:32.394047+00:00,461e21,FIN7PJ,6020,none,,,39000,,458.0,184.75,64,-36.9,,,0,0,1013.6,25024,0.0
2026-02-02T18:30:32.394047+00:00,4601fd,FIN8PK,2506,none,,,13325,,,,896,-25.5,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:32.394047+00:00,4cae4a,RYR9856,4521,none,,,22875,,376.0,196.17,1920,-35.9,,,3,0,1013.6,36000,0.0
2026-02-02T18:30:32.394047+00:00,467527,,,none,,,,,,,,-12.5,,,,,,,0.0
2026-02-02T18:30:32.394047+00:00,4677f2,T40A04,,none,,,,,,,,-28.1,,,,,,,0.0
2026-02-02T18:30:32.394047+00:00,4677fd,TTN,2000,none,,,ground,,,,,-19.0,,,,,,,0.0
2026-02-02T18:30:32.394047+00:00,4677f4,T40A06,,none,,,,,,,,-16.3,,,,,,,0.0
2026-02-02T18:30:32.394047+00:00,467525,,,none,,,,,,,,-18.7,,,,,,,0.0
2026-02-02T18:30:32.394047+00:00,46770f,T40A14,,none,,,,,,,,-14.2,,,,,,,0.0
2026-02-02T18:30:32.394047+00:00,467524,,,none,,,,,,,,-10.4,,,,,,,0.0
2026-02-02T18:30:32.394047+00:00,467529,,,none,,,,,,,,-12.5,,,,,,,0.0
2026-02-02T18:30:32.394047+00:00,467523,,,none,,,,,,,,-13.3,,,,,,,0.0
2026-02-02T18:30:32.394047+00:00,151e16,,,none,,,,,,,,-38.2,,,,,,,17.3
2026-02-02T18:30:32.394047+00:00,461f65,FIN5LA,6014,none,,,ground,,,,,-20.7,,,3,9,,,3.8
2026-02-02T18:30:32.394047+00:00,152072,SVR168,6631,none,,,36975,,450.0,111.45,0,-36.9,,,0,0,1012.8,36992,0.0
2026-02-02T18:30:32.394047+00:00,4601f5,FIN527,2506,none,,,13375,,,,448,-27.1,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:32.394047+00:00,4601f8,FIN5EM,0406,none,,,18000,,,,0,-28.3,,,0,0,1012.8,10016,0.0
2026-02-02T18:30:33.403259+00:00,4ab56c,SAS1749,0221,none,59.57341,22.157318,22000,21100,274.8,274.38,-64,-37.2,8,186,3,9,1013.6,22016,0.0
2026-02-02T18:30:33.403259+00:00,461f49,FIN2WA,2344,none,59.539195,22.522162,24925,23975,376.0,59.82,-1728,-36.6,8,186,3,10,1013.6,10016,0.0
2026-02-02T18:30:33.403259+00:00,461f9a,FIN8YL,6022,none,60.201004,24.66478,2725,2900,181.5,85.58,-64,-22.9,7,371,3,9,1024.8,2592,0.0
2026-02-02T18:30:33.403259+00:00,461e21,FIN7PJ,6020,none,,,39000,,458.0,184.75,64,-36.9,,,0,0,1013.6,25024,0.0
2026-02-02T18:30:33.403259+00:00,4601fd,FIN8PK,2506,none,,,13475,,,,1088,-25.3,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:33.403259+00:00,4cae4a,RYR9856,4521,none,,,23000,,376.0,196.17,1920,-34.4,,,3,0,1013.6,36000,0.0
2026-02-02T18:30:33.403259+00:00,467527,,,none,,,,,,,,-12.7,,,,,,,0.0
2026-02-02T18:30:33.403259+00:00,4677f2,T40A04,,none,,,,,,,,-28.1,,,,,,,0.0
2026-02-02T18:30:33.403259+00:00,4677fd,TTN,2000,none,,,ground,,,,,-19.0,,,,,,,0.0
2026-02-02T18:30:33.403259+00:00,4677f4,T40A06,,none,,,,,,,,-16.3,,,,,,,0.0
2026-02-02T18:30:33.403259+00:00,467525,,,none,,,,,,,,-18.6,,,,,,,0.0
2026-02-02T18:30:33.403259+00:00,46770f,T40A14,,none,,,,,,,,-14.2,,,,,,,0.0
2026-02-02T18:30:33.403259+00:00,467524,,,none,,,,,,,,-10.4,,,,,,,0.0
2026-02-02T18:30:33.403259+00:00,467529,,,none,,,,,,,,-13.3,,,,,,,0.0
2026-02-02T18:30:33.403259+00:00,467523,,,none,,,,,,,,-13.2,,,,,,,0.0
2026-02-02T18:30:33.403259+00:00,151e16,,,none,,,,,,,,-38.2,,,,,,,18.3
2026-02-02T18:30:33.403259+00:00,461f65,FIN5LA,6014,none,,,ground,,,,,-20.7,,,3,9,,,4.8
2026-02-02T18:30:33.403259+00:00,152072,SVR168,6631,none,,,36975,,450.0,111.45,64,-36.9,,,0,0,1012.8,36992,0.0
2026-02-02T18:30:33.403259+00:00,4601f5,FIN527,2506,none,,,13375,,,,448,-27.1,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:33.403259+00:00,4601f8,FIN5EM,0406,none,,,18000,,,,0,-28.8,,,0,0,1012.8,10016,0.0
2026-02-02T18:30:34.412665+00:00,4ab56c,SAS1749,0221,none,59.57341,22.157318,22000,21100,274.8,274.38,0,-36.4,8,186,3,9,1013.6,22016,0.0
2026-02-02T18:30:34.412665+00:00,461f49,FIN2WA,2344,none,59.542966,22.534758,24800,23850,373.7,59.8,-1728,-36.1,8,186,3,10,1013.6,10016,0.0
2026-02-02T18:30:34.412665+00:00,461f9a,FIN8YL,6022,none,60.200867,24.660518,2725,2875,183.0,88.75,-192,-25.1,7,371,3,9,1024.8,2592,0.0
2026-02-02T18:30:34.412665+00:00,461e21,FIN7PJ,6020,none,,,39000,,458.0,184.75,64,-37.9,,,0,0,1013.6,25024,0.0
2026-02-02T18:30:34.412665+00:00,4601fd,FIN8PK,2506,none,,,13525,,,,1088,-25.6,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:34.412665+00:00,4cae4a,RYR9856,4521,none,,,23050,,376.0,196.17,1856,-34.6,,,3,0,1013.6,36000,0.0
2026-02-02T18:30:34.412665+00:00,467527,,,none,,,,,,,,-12.7,,,,,,,0.0
2026-02-02T18:30:34.412665+00:00,4677f2,T40A04,,none,,,,,,,,-28.1,,,,,,,0.0
2026-02-02T18:30:34.412665+00:00,4677fd,TTN,2000,none,,,ground,,,,,-19.0,,,,,,,0.0
2026-02-02T18:30:34.412665+00:00,4677f4,T40A06,,none,,,,,,,,-16.3,,,,,,,0.0
2026-02-02T18:30:34.412665+00:00,467525,,,none,,,,,,,,-18.6,,,,,,,0.0
2026-02-02T18:30:34.412665+00:00,46770f,T40A14,,none,,,,,,,,-14.1,,,,,,,0.0
2026-02-02T18:30:34.412665+00:00,467524,,,none,,,,,,,,-10.6,,,,,,,0.0
2026-02-02T18:30:34.412665+00:00,467529,,,none,,,,,,,,-12.6,,,,,,,0.0
2026-02-02T18:30:34.412665+00:00,467523,,,none,,,,,,,,-13.2,,,,,,,0.0
2026-02-02T18:30:34.412665+00:00,151e16,,,none,,,,,,,,-38.2,,,,,,,19.3
2026-02-02T18:30:34.412665+00:00,461f65,FIN5LA,6014,none,,,ground,,,,,-21.7,,,3,9,,,5.8
2026-02-02T18:30:34.412665+00:00,152072,SVR168,6631,none,,,36975,,450.0,111.45,64,-37.5,,,0,0,1012.8,36992,0.0
2026-02-02T18:30:34.412665+00:00,4601f5,FIN527,2506,none,,,13375,,,,448,-27.1,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:34.412665+00:00,4601f8,FIN5EM,0406,none,,,18000,,,,0,-28.5,,,0,0,1012.8,10016,0.0
2026-02-02T18:30:35.421844+00:00,4ab56c,SAS1749,0221,none,59.573038,22.167379,22000,21100,274.8,274.38,0,-36.4,8,186,3,9,1013.6,22016,0.0
2026-02-02T18:30:35.421844+00:00,461f49,FIN2WA,2344,none,59.543385,22.536274,24800,23850,375.1,59.74,-1664,-36.4,8,186,3,10,1013.6,10016,0.0
2026-02-02T18:30:35.421844+00:00,461f9a,FIN8YL,6022,none,60.201233,24.670084,2725,2875,186.6,94.61,-384,-20.7,7,371,3,9,1024.8,2592,0.0
2026-02-02T18:30:35.421844+00:00,461e21,FIN7PJ,6020,none,,,39000,,458.0,184.75,64,-37.9,,,0,0,1013.6,25024,0.0
2026-02-02T18:30:35.421844+00:00,4601fd,FIN8PK,2506,none,,,13150,,,,1088,-25.5,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:35.421844+00:00,4cae4a,RYR9856,4521,none,,,23050,,376.0,196.17,1920,-35.6,,,3,0,1013.6,36000,0.0
2026-02-02T18:30:35.421844+00:00,467527,,,none,,,,,,,,-12.8,,,,,,,0.0
2026-02-02T18:30:35.421844+00:00,4677f2,T40A04,,none,,,,,,,,-28.1,,,,,,,0.0
2026-02-02T18:30:35.421844+00:00,4677fd,TTN,2000,none,,,ground,,,,,-19.0,,,,,,,0.0
2026-02-02T18:30:35.421844+00:00,4677f4,T40A06,,none,,,,,,,,-16.3,,,,,,,0.0
2026-02-02T18:30:35.421844+00:00,467525,,,none,,,,,,,,-18.8,,,,,,,0.0
2026-02-02T18:30:35.421844+00:00,46770f,T40A14,,none,,,,,,,,-14.2,,,,,,,0.0
2026-02-02T18:30:35.421844+00:00,467524,,,none,,,,,,,,-10.5,,,,,,,0.0
2026-02-02T18:30:35.421844+00:00,467529,,,none,,,,,,,,-12.7,,,,,,,0.0
2026-02-02T18:30:35.421844+00:00,467523,,,none,,,,,,,,-13.3,,,,,,,0.0
2026-02-02T18:30:35.421844+00:00,151e16,,,none,,,,,,,,-38.2,,,,,,,20.3
2026-02-02T18:30:35.421844+00:00,461f65,FIN5LA,6014,none,,,ground,,,,,-21.7,,,3,9,,,6.8
2026-02-02T18:30:35.421844+00:00,152072,SVR168,6631,none,,,36975,,450.0,111.45,0,-37.9,,,0,0,1012.8,36992,0.0
2026-02-02T18:30:35.421844+00:00,4601f5,FIN527,2506,none,,,13375,,,,448,-27.1,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:35.421844+00:00,4601f8,FIN5EM,0406,none,,,18000,,,,0,-28.7,,,0,0,1012.8,10016,0.0
2026-02-02T18:30:36.433071+00:00,4ab56c,SAS1749,0221,none,59.57369,22.150237,22000,21100,274.8,274.38,0,-36.4,8,186,3,9,1013.6,22016,0.0
2026-02-02T18:30:36.433071+00:00,461f49,FIN2WA,2344,none,59.543385,22.536274,24800,23850,375.1,59.74,-1664,-35.9,8,186,3,10,1013.6,10016,0.0
2026-02-02T18:30:36.433071+00:00,461f9a,FIN8YL,6022,none,60.201307,24.672056,2725,2900,182.2,87.48,-128,-24.8,7,371,3,9,1024.8,2592,0.0
2026-02-02T18:30:36.433071+00:00,461e21,FIN7PJ,6020,none,,,39000,,458.0,184.75,64,-37.9,,,0,0,1013.6,25024,0.0
2026-02-02T18:30:36.433071+00:00,4601fd,FIN8PK,2506,none,,,13425,,,,1088,-25.3,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:36.433071+00:00,4cae4a,RYR9856,4521,none,,,23100,,376.0,196.17,1920,-34.6,,,3,0,1013.6,36000,0.0
2026-02-02T18:30:36.433071+00:00,467527,,,none,,,,,,,,-12.7,,,,,,,0.0
2026-02-02T18:30:36.433071+00:00,4677f2,T40A04,,none,,,,,,,,-28.1,,,,,,,0.0
2026-02-02T18:30:36.433071+00:00,4677fd,TTN,2000,none,,,ground,,,,,-18.9,,,,,,,0.0
2026-02-02T18:30:36.433071+00:00,4677f4,T40A06,,none,,,,,,,,-16.3,,,,,,,0.0
2026-02-02T18:30:36.433071+00:00,467525,,,none,,,,,,,,-18.6,,,,,,,0.0
2026-02-02T18:30:36.433071+00:00,46770f,T40A14,,none,,,,,,,,-14.1,,,,,,,0.0
2026-02-02T18:30:36.433071+00:00,467524,,,none,,,,,,,,-10.4,,,,,,,0.0
2026-02-02T18:30:36.433071+00:00,467529,,,none,,,,,,,,-12.7,,,,,,,0.0
2026-02-02T18:30:36.433071+00:00,467523,,,none,,,,,,,,-13.5,,,,,,,0.0
2026-02-02T18:30:36.433071+00:00,151e16,,,none,,,,,,,,-38.2,,,,,,,21.3
2026-02-02T18:30:36.433071+00:00,461f65,FIN5LA,6014,none,,,ground,,,,,-22.7,,,3,9,,,0.0
2026-02-02T18:30:36.433071+00:00,152072,SVR168,6631,none,,,36975,,450.0,111.45,64,-37.5,,,0,0,1012.8,36992,0.0
2026-02-02T18:30:36.433071+00:00,4601f5,FIN527,2506,none,,,13375,,,,448,-27.1,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:36.433071+00:00,4601f8,FIN5EM,0406,none,,,18000,,,,0,-28.1,,,0,0,1012.8,10016,0.0
2026-02-02T18:30:37.444350+00:00,4ab56c,SAS1749,0221,none,59.573318,22.15979,22000,21100,274.8,274.38,-64,-37.2,8,186,3,9,1013.6,22016,0.0
2026-02-02T18:30:37.444350+00:00,461f49,FIN2WA,2344,none,59.535238,22.508808,25075,24125,373.7,59.8,-1792,-35.9,8,186,3,10,1013.6,10016,0.0
2026-02-02T18:30:37.444350+00:00,461f9a,FIN8YL,6022,none,60.200958,24.664117,2725,2875,180.7,84.92,-64,-22.8,7,371,3,9,1024.8,2592,0.0
2026-02-02T18:30:37.444350+00:00,461e21,FIN7PJ,6020,none,,,39000,,458.0,184.75,64,-37.2,,,0,0,1013.6,25024,0.0
2026-02-02T18:30:37.444350+00:00,4601fd,FIN8PK,2506,none,,,13500,,,,1152,-25.1,,,0,0,1012.8,24000,0.0
2026-02-02T18:30:37.444350+00:00,4cae4a,RYR9856,4521,none,,,23000,,376.0,196.17,1920,-34.6,,,3,0,1013.6,36000,0.0
2026-02-02T18:30:37.444350+00:00,467527,,,none,,,,,,,,-12.8,,,,,,,0.0
2026-02-02T18:30:37.444350+00:00,4677f2,T40A04,,none,,,,,,,,-28.1,,,,,,,0.0
2026-02-02T18:30:37.444350+00:00,4677fd,TTN,2000,none,,,ground,,,,,-18.8,,,,,,,0.0
2026-02-02T18:30:37.444350+00:00,4677f4,T40A06,,none,,,,,,,,-16.3,,,,,,,0.0
2026-02-02T18:30:37.444350+00:00,467525,,,none,,,,,,,,-18.8,,,,,,,0.0
2026-02-02T18:30:37.444350+00:00,46770f,T40A14,,none,,,,,,,,-14.1,,,,,,,0.0
2026-02-02T18:30:37.444350+00:00,467524,,,none,,,,,,,,-10.4,,,,,,,0.0
2026-02-02T18:30:37.444350+00:00,467529,,,none,,,,,,,,-13.0,,,,,,,0.0
2026-02-02T18:30:37.444350+00:00,467523,,,none,,,,,,,,-13.3,,,,,,,0.0
